WebSci;2023;Software-Based Simulations of Wildfire Spread and Wind-Fire Interaction
WebSci;2011;A Comparative Review on Wildfire Simulators
WebSci;2024;Research Trends in Wildland Fire Prediction Amidst Climate Change: A Comprehensive Bibliometric Analysis
WebSci;2017;Data resolution effects on a coupled data driven system for forest fire propagation prediction
WebSci;2024;Review and perspectives of digital twin systems for wildland fire management
WebSci;2022;A Computationally Efficient Method for Updating Fuel Inputs for Wildfire Behavior Models Using Sentinel Imagery and Random Forest Classification
WebSci;2022;Fifty years of progress in wildland fire modelling: from empirical to fully physical CFD models
WebSci;2022;A Systematic Review and Bibliometric Analysis of Wildland Fire Behavior Modeling
WebSci;2022;Evidence for lack of a fuel effect on forest and shrubland fire rates of spread under elevated fire danger conditions: implications for modelling and management
WebSci;2019;Applications of simulation-based burn probability modelling: a review
WebSci;2013;Wildfire Prediction to Inform Fire Management: Statistical Science Challenges
WebSci;2011;Uncertainty and risk in wildland fire management: A review
WebSci;2018;The Simulation of Surface Fire Spread Based on Rothermel Model in Windthrow Area of Changbai Mountain (Jilin, China)
WebSci;1998;Current approaches to modelling the spread of wildland fire: a review
WebSci;2003;Mathematical models and calculation systems for the study of wildland fire behaviour
WebSci;2011;Predicting climate change effects on wildfires requires linking processes across scales
WebSci;2023;Facing the Wildfire Spread Risk Challenge: Where Are We Now and Where Are We Going?
WebSci;2024;Forest fire management, funding dynamics, and research in the burning frontier: A comprehensive review
WebSci;2024;Trending and emerging prospects of physics-based and ML-based wildfire spread models: a comprehensive review
WebSci;2018;Wildland Fire Prevention: a Review
WebSci;2003;A review of radiant heat flux models used in bushfire applications
WebSci;2009;Wildland surface fire spread modelling, 1990-2007. 3: Simulation and mathematical analogue models
WebSci;2025;A Comprehensive Review of Empirical and Dynamic Wildfire Simulators and Machine Learning Techniques used for the Prediction of Wildfire in Australia
WebSci;2018;Drought and Fire in the Western USA: Is Climate Attribution Enough?
WebSci;2023;Autonomous Unmanned Aerial Vehicles in Bushfire Management: Challenges and Opportunities
WebSci;2023;Review of wildfire modeling considering effects on land surfaces
WebSci;2015;Empirical-based models for predicting head-fire rate of spread in Australian fuel types
WebSci;2015;Operational wildfire suppression modelling: a review evaluating development, state of the art and future directions
WebSci;2023;Deep Learning Approaches for Wildland Fires Using Satellite Remote Sensing Data: Detection, Mapping, and Prediction
WebSci;2024;Machine Learning and Deep Learning for Wildfire Spread Prediction: A Review
WebSci;2022;The state of wildfire and bushfire science: Temporal trends, research divisions and knowledge gaps
WebSci;2012;FLAMMABILITY AND THE HEAT OF COMBUSTION OF NATURAL FUELS: A REVIEW
WebSci;2022;A Review of Genetic Algorithm Approaches for Wildfire Spread Prediction Calibration
WebSci;2013;A review of recent advances in risk analysis for wildfire management
WebSci;2020;A review of machine learning applications in wildfire science and management
WebSci;2000;The economics of prescribed burning: A research review
WebSci;2024;Leveraging the power of internet of things and artificial intelligence in forest fire prevention, detection, and restoration: A comprehensive survey
WebSci;2024;Uncharted territory: governance opportunities for wildfire management and the case of Cyprus
WebSci;2014;Representation and evaluation of wildfire propagation simulations
WebSci;2009;Implications of changing climate for global wildland fire
WebSci;2019;A review of a new generation of wildfire-atmosphere modeling
WebSci;2017;Uncertainty and Probability in Wildfire Management Decision Support: An Example from the United States
WebSci;2019;Fire behaviour and smoke modelling: model improvement and measurement needs for next-generation smoke research and forecasting systems
WebSci;2025;Generative AI as a Pillar for Predicting 2D and 3D Wildfire Spread: Beyond Physics-Based Models and Traditional Deep Learning
WebSci;2023;Rapid Spaceborne Mapping of Wildfire Retardant Drops for Active Wildfire Management
WebSci;2014;Uncertainty in model predictions of wildland fire rate of spread
WebSci;2023;Geostatistical Modeling of Wildfire Occurrence Probability: The Case Study of Monte Catillo Natural Reserve in Italy
WebSci;2022;Research Progress of Forest Fires Spread Trend Forecasting in Heilongjiang Province
WebSci;2025;Progress and prospects for predicting wildfire spread through the wildland-urban interface
WebSci;2009;Interpreting and using outputs from the Canadian Forest Fire Danger Rating System in research applications
WebSci;2024;Impacts of climate change on the fate of contaminants through extreme weather events
WebSci;2024;Mental Health and Traumatic Occupational Exposure in Wildland Fire Dispatchers
WebSci;2016;Indices for for the evaluation of wildfire spread simulations using contemporaneous predictions and observations of burnt area
WebSci;2015;Voices from the Field: Wildland Fire Managers and High-Reliability Organizing Mindfulness
WebSci;2011;Developing the US Wildland Fire Decision Support System
WebSci;2000;The application of interactive multimedia CD-ROM technology to wildland fire safety training
WebSci;2013;Advances in understanding and managing wildland fire: communicating wildland fire research to land-management practitioners
WebSci;2006;Science, technology, and human factors in fire danger rating: the Canadian experience
WebSci;2016;Getting Ahead of the Wildfire Problem: Quantifying and Mapping Management Challenges and Opportunities
WebSci;2021;A review of the effects of wildfire smoke on the health and behavior of wildlife
WebSci;2020;A survey on systematic approaches in managing forest fires
WebSci;2023;Atmospheric turbulence and wildland fires: a review
WebSci;2023;Integrated wildfire danger models and factors: A review
WebSci;2024;A comprehensive survey of research towards AI-enabled unmanned aerial systems in pre-, active-, and post-wildfire management
WebSci;2024;A comprehensive taxonomy for forest fire risk assessment: bridging methodological gaps and proposing future directions
WebSci;2011;Review of Vortices in Wildland Fire
WebSci;2020;Prototyping a Geospatial Atlas for Wildfire Planning and Management
WebSci;2014;Modeling fire behaviour and carbon emissions
WebSci;2008;Review of the Forest fire model for high explosives
WebSci;2023;Geovisualization and Analysis of Landscape-Level Wildfire Behavior Using Repeat Pass Airborne Thermal Infrared Imagery
WebSci;2015;Integration of Remote Sensing Data with Bushfire Prediction Models
WebSci;2023;An Historical Review of the Simplified Physical Fire Spread Model PhyFire: Model and Numerical Methods
WebSci;2023;Territories in Transition: how social contexts influence wildland fire adaptive capacity in rural Northwestern European Mediterranean areas
WebSci;2018;Behavioral adaptation to climate change in wildfire-prone forests
WebSci;2025;A Reinforcement Learning Approach for Wildfire Tracking With UAV Swarms
WebSci;2022;A Review of Forest Fire Combating Efforts, Challenges and Future Directions in Peninsular Malaysia, Sabah, and Sarawak
WebSci;2016;Practitioner Perceptions of Wildland Fire Management across South Europe and Latin America
WebSci;2023;Exploring unmanned aerial systems operations in wildfire management: data types, processing algorithms and navigation
WebSci;2014;Predictors of south-eastern Australian householders' strengths of intentions to self-evacuate if a wildfire threatens: two theoretical models
WebSci;2016;A Doppler Radar and Conceptual Analysis of a Horizontal Longitudinal Vortex Influencing the Bastrop Complex Wildfire
WebSci;2020;Comparisons of Diverse Machine Learning Approaches for Wildfire Susceptibility Mapping
WebSci;2010;Firebrands and spotting ignition in large-scale fires
WebSci;2016;Assessing Landscape Vulnerability to Wildfire in the USA
WebSci;2022;The process of vegetation recovery and burn probability changes in post-burn boreal forests in northeast China
WebSci;2024;A perspective and survey on the implementation and uptake of tools to support decision-making in Canadian wildland fire management
WebSci;2011;A Review of Fire Interactions and Mass Fires
WebSci;2021;Efficacy of Communication Techniques and Health Outcomes of Bushfire Smoke Exposure: A Scoping Review
WebSci;2001;Fire modeling and information system technology
WebSci;2015;Cohesive fire management within an uncertain environment: A review of risk handling and decision support systems
WebSci;2019;A stochastic programming model with endogenous uncertainty for incentivizing fuel reduction treatment under uncertain landowner behavior
WebSci;2009;Fire Danger and Fire Behavior Modeling Systems in Australia, Europe, and North America
WebSci;2003;Review of users' needs in operational fire danger estimation: the Oklahoma example
WebSci;2010;TREE INJURY AND MORTALITY IN FIRES: DEVELOPING PROCESS-BASED MODELS
WebSci;2011;What Applied Social Psychology Theories Might Contribute to Community Bushfire Safety Research After Victoria's ``Black Saturday{''}
WebSci;2019;Should We Leave Now? Behavioral Factors in Evacuation Under Wildfire Threat
WebSci;2025;Wildfire Fuels Mapping through Artificial Intelligence-based Methods: A Review
WebSci;2025;Green Firebreaks: Potential to Proactively Complement Wildfire Management
WebSci;2014;Expanding the horizons of wildfire risk management
WebSci;2011;The role of trust in residents' fire wise actions
WebSci;2017;A Review of Pathways for Building Fire Spread in the Wildland Urban Interface Part II: Response of Components and Systems and Mitigation Strategies in the United States
WebSci;1996;Random set models of fire spread
WebSci;2019;Interactions between Resident Risk Perceptions and Wildfire Risk Mitigation: Evidence from Simultaneous Equations Modeling
WebSci;2023;Building bushfire resilience in horticultural production systems: important insights from Australia
WebSci;2005;Federal forest-fire policy in the United States
WebSci;2024;Analysis of Wildfire Visualization Systems for Research and Training: Are They Up for the Challenge of the Current State of Wildfires?
WebSci;2025;Historical trajectories and current perspectives on sub-Saharan wildland fire science and management in select scientific literature
WebSci;2024;Archetypes and change in wildfire risk perceptions, behaviours and intentions among adults in Tasmania, Australia
WebSci;2001;Fire at the wildland interface: the influence of experience and mass media on public knowledge, attitudes, and behavioral intentions
WebSci;2011;Pathways for climate change effects on fire: Models, data, and uncertainties
WebSci;2013;FireDST: Fire Impact and Risk Evaluation Decision Support Tool- model description
WebSci;2010;Integrating values and risk perceptions into a decision support system
WebSci;2017;Characterizing potential wildland fire fuel in live vegetation in the Mediterranean region
WebSci;2019;Wildfires, responsibility and trust: public understanding of Sweden's largest wildfire
WebSci;2019;Forest Fire Detection System Using IoT and Artificial Neural Network
WebSci;2012;EXPERIMENTAL FOREST FIRE RESEARCH
WebSci;2009;Fuel modelling in terrestrial ecosystems: An overview in the context of the development of an object-orientated database for wild fire analysis
WebSci;2021;Combustion dynamics of large-scale wildfires
WebSci;2013;Land Use Planning and Bushfire Risk: CFA Referrals and the February 2009 Victorian Fire Area
WebSci;2024;Fire Rate of Spread and Growth Rate in a Set of 30 Global Wildfires: New Evidence of Extreme Fire Behavior
WebSci;2017;PARAMETERS OF THE LABORATORY MODEL TERRESTRIAL FOREST FIRE CREATED FROM THE NEEDLES OF PINE (PINUS NIGRA)
WebSci;2022;Neighbourhood bushfire hazard, community risk perception and preparedness in peri-urban Hobart, Australia
WebSci;2023;Validating the effect of fuel moisture content by a multivalued operator in a simplified physical fire spread model
WebSci;2023;Using an inventory cluster approach for assessing bushfire preparedness and information needs in vulnerable communities
WebSci;2020;Exploring the impact of resident proximity to wildfires in the northern Rocky Mountains: Perceptions of climate change risks, drought, and policy
WebSci;2023;Does Wildfire Exposure Influence Corporate Disaster Preparedness? A Study of Natural Resources Extraction Firms in Canada
WebSci;2019;Modelling of the Radiant Heat Flux and Rate of Spread of Wildfire within the Urban Environment
WebSci;2022;A review of firebrand studies on generation and transport
WebSci;2012;Fuels and fire behavior dynamics in bark beetle-attacked forests in Western North America and implications for fire management
WebSci;2018;Digital soil mapping for fire prediction and management in rangelands
WebSci;2019;Are we ready for bushfire? Perceptions of residents, landowners and fire authorities on Lower Eyre Peninsula, South Australia
WebSci;2014;Climate change and fire management in the mid-Atlantic region
WebSci;2024;Unraveling the impact of wildfires on permafrost ecosystems: Vulnerability, implications, and management strategies
WebSci;2000;Wildland fire management for the 21st century:: Evolving applications and capabilities
WebSci;2000;Wildland fire management for the 21st century: Evolving applications and capabilities
WebSci;2024;A Focused Review on Wildfire Evacuation and Infrastructure Resilience in Canada: Trends and Insights (2013-2023)
WebSci;2014;The evolution of the Wildland Fire Decision Support System (WFDSS): future direction after five years of implementation
WebSci;1998;Forest-fire as a model for the dynamics of disease epidemics
WebSci;2018;Wildland fire smoke and human health
WebSci;2018;Improving Fire Behaviour Data Obtained from Wildfires
WebSci;2025;A comprehensive taxonomy of cellular automata
WebSci;2025;A comprehensive survey of the machine learning pipeline for wildfire risk prediction and assessment
WebSci;2017;Forest fire effects on water resources
WebSci;2022;Comparison of Wildfire Meteorology and Climate at the Adriatic Coast and Southeast Australia
WebSci;2023;Using soil moisture information to better understand and predict wildfire danger: a review of recent developments and outstanding questions
WebSci;2022;The Economics of Wildfire in the United States
WebSci;2009;Forest fire in India: a review of the knowledge base
WebSci;2018;Climate Change, Bushfire Risk, and Environmental Values: Examining a Potential Risk Perception Threshold in Peri-Urban South Australia
WebSci;2025;Awareness of wildfire smoke among US adults with and without asthma
WebSci;2014;Environmental factors that influence wildfire protective-action recommendations
WebSci;2023;Impact of Lightning-Induced Wildfires on Power System Based on Satellite Data and Climatological Projections
WebSci;2012;Atmospheric interactions with wildland fire behaviour- I. Basic surface interactions, vertical profiles and synoptic structures
WebSci;2021;Awareness, departure, and preparation time in no-notice wildfire evacuations
WebSci;2015;Psychological differences between south-eastern Australian householders' who intend to leave if threatened by a wildfire and those who intend to stay and defend
WebSci;2021;Explaining changes in perceived wildfire risk related to the mountain pine beetle outbreak in north central Colorado
WebSci;2017;Tamm Review: Shifting global fire regimes: Lessons from reburns and research needs
WebSci;2025;Impacts of wildfire smoke aerosols on radiation, clouds, precipitation, climate, and air quality
WebSci;2020;Impact of wildfire on permafrost landscapes: A review of recent advances and future prospects
WebSci;2016;Investigation of general indicators influencing on forest fire and its susceptibility modeling using different data mining techniques
WebSci;2024;Future fire events are likely to be worse than climate projections indicate- these are some of the reasons why
WebSci;2014;Wildland firefighter safety zones: a review of past science and summary of future needs
